transaction_id,account_id,account_owner,date,datetime,authorized_date,authorized_datetime,amount,iso_currency_code,unofficial_currency_code,name,merchant_name,merchant_entity_id,logo_url,website,pending,pending_transaction_id,transaction_type,transaction_code,payment_channel,check_number,category,category_id,personal_finance_category,personal_finance_category_icon_url,counterparties,location,payment_meta
mxdb7zdl6lsj8aabg6MNfK1nX5WrpoigVnrDG,kB3kPK3VRVUn8xxeyMQ9fLa5RlRbyEuLnqBMl,,2025-04-16,,2025-04-16,,12,USD,,McDonald's,McDonald's,vzWXDWBjB06j5BJoD3Jo84OJZg7JJzmqOZA22,https://plaid-merchant-logos.plaid.com/mcdonalds_619.png,mcdonalds.com,False,,place,,in store,,,,"{""confidence_level"":""VERY_HIGH"",""detailed"":""FOOD_AND_DRINK_FAST_FOOD"",""primary"":""FOOD_AND_DRINK"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_FOOD_AND_DRINK.png,"[{""confidence_level"":""VERY_HIGH"",""entity_id"":""vzWXDWBjB06j5BJoD3Jo84OJZg7JJzmqOZA22"",""logo_url"":""https://plaid-merchant-logos.plaid.com/mcdonalds_619.png"",""name"":""McDonald's"",""phone_number"":null,""type"":""merchant"",""website"":""mcdonalds.com""}]","{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":""3322""}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
y1L5yQLP6PirdnnpoByGfpxAeQK4N7u47bgz7,kB3kPK3VRVUn8xxeyMQ9fLa5RlRbyEuLnqBMl,,2025-04-16,,2025-04-16,,4.33,USD,,Starbucks,Starbucks,NZAJQ5wYdo1W1p39X5q5gpb15OMe39pj4pJBb,https://plaid-merchant-logos.plaid.com/starbucks_956.png,starbucks.com,False,,place,,in store,,,,"{""confidence_level"":""VERY_HIGH"",""detailed"":""FOOD_AND_DRINK_COFFEE"",""primary"":""FOOD_AND_DRINK"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_FOOD_AND_DRINK.png,"[{""confidence_level"":""VERY_HIGH"",""entity_id"":""NZAJQ5wYdo1W1p39X5q5gpb15OMe39pj4pJBb"",""logo_url"":""https://plaid-merchant-logos.plaid.com/starbucks_956.png"",""name"":""Starbucks"",""phone_number"":null,""type"":""merchant"",""website"":""starbucks.com""}]","{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
9XQKDLQbobTZLggqBAyktPmgewkrJni4XwKpd,kB3kPK3VRVUn8xxeyMQ9fLa5RlRbyEuLnqBMl,,2025-04-15,,2025-04-14,,89.4,USD,,SparkFun,FUN,,,,False,,place,,in store,,,,"{""confidence_level"":""LOW"",""detailed"":""GENERAL_MERCHANDISE_GIFTS_AND_NOVELTIES"",""primary"":""GENERAL_MERCHANDISE"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_GENERAL_MERCHANDISE.png,"[{""confidence_level"":""LOW"",""entity_id"":null,""logo_url"":null,""name"":""FUN"",""phone_number"":null,""type"":""merchant"",""website"":null}]","{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
mxdb7zdl6lsj8aabg6MNfK1nk684W8CgVnrbW,dbv8BnvyRyUPJnnvRlaGHgkQWMAqL6hJKlwV3,,2025-04-14,,2025-04-14,,-4.22,USD,,INTRST PYMNT,,,,,False,,special,,other,,,,"{""confidence_level"":""LOW"",""detailed"":""TRANSFER_IN_OTHER_TRANSFER_IN"",""primary"":""TRANSFER_IN"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_TRANSFER_IN.png,[],"{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
dbv8BnvyRyUPJnnvRlaGHgkAj967P6CJLxXb5,4mNGDeNEAECAaZZ8lonrsM45QRrKe8sJz9eGe,,2025-04-04,,,,500,USD,,United Airlines,United Airlines,NKDjqyAdQQzpyeD8qpLnX0D6yvLe2KYKYYzQ4,https://plaid-merchant-logos.plaid.com/united_airlines_1065.png,united.com,False,,special,,in store,,,,"{""confidence_level"":""VERY_HIGH"",""detailed"":""TRAVEL_FLIGHTS"",""primary"":""TRAVEL"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_TRAVEL.png,"[{""confidence_level"":""VERY_HIGH"",""entity_id"":""NKDjqyAdQQzpyeD8qpLnX0D6yvLe2KYKYYzQ4"",""logo_url"":""https://plaid-merchant-logos.plaid.com/united_airlines_1065.png"",""name"":""United Airlines"",""phone_number"":null,""type"":""merchant"",""website"":""united.com""}]","{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
vQZAyjZa6aC39ee78Kpms4Nr9DWgR7tq9BwM5,kB3kPK3VRVUn8xxeyMQ9fLa5RlRbyEuLnqBMl,,2025-04-02,,2025-04-01,,6.33,USD,,Uber 072515 SF**POOL**,Uber,eyg8o776k0QmNgVpAmaQj4WgzW9Qzo6O51gdd,https://plaid-merchant-logos.plaid.com/uber_1060.png,uber.com,False,,special,,online,,,,"{""confidence_level"":""VERY_HIGH"",""detailed"":""TRANSPORTATION_TAXIS_AND_RIDE_SHARES"",""primary"":""TRANSPORTATION"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_TRANSPORTATION.png,"[{""confidence_level"":""VERY_HIGH"",""entity_id"":""eyg8o776k0QmNgVpAmaQj4WgzW9Qzo6O51gdd"",""logo_url"":""https://plaid-merchant-logos.plaid.com/uber_1060.png"",""name"":""Uber"",""phone_number"":null,""type"":""merchant"",""website"":""uber.com""}]","{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
aDv9KWvnRnsD8WW57d3QfN3GBovgWviZAxXEj,4mNGDeNEAECAaZZ8lonrsM45QRrKe8sJz9eGe,,2025-03-30,,,,500,USD,,Tectra Inc,,,,,False,,place,,in store,,,,"{""confidence_level"":""LOW"",""detailed"":""RENT_AND_UTILITIES_INTERNET_AND_CABLE"",""primary"":""RENT_AND_UTILITIES"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_RENT_AND_UTILITIES.png,[],"{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
PVvo6avPLPTQGaan739oHNxm9lWMPWioprKe3,4mNGDeNEAECAaZZ8lonrsM45QRrKe8sJz9eGe,,2025-03-29,,,,2078.5,USD,,AUTOMATIC PAYMENT - THANK,,,,,False,,special,,online,,,,"{""confidence_level"":""LOW"",""detailed"":""LOAN_PAYMENTS_OTHER_PAYMENT"",""primary"":""LOAN_PAYMENTS"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_LOAN_PAYMENTS.png,[],"{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
NXvg6xv4L4TRrxxoqzleSyGNq7LW4LfyPqVGR,4mNGDeNEAECAaZZ8lonrsM45QRrKe8sJz9eGe,,2025-03-29,,,,500,USD,,KFC,KFC,3LmdknrdwVy9vm0dqj417rLKeJXW7veV7eb2e,https://plaid-merchant-logos.plaid.com/kfc_546.png,kfc.com,False,,place,,in store,,,,"{""confidence_level"":""VERY_HIGH"",""detailed"":""FOOD_AND_DRINK_FAST_FOOD"",""primary"":""FOOD_AND_DRINK"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_FOOD_AND_DRINK.png,"[{""confidence_level"":""VERY_HIGH"",""entity_id"":""3LmdknrdwVy9vm0dqj417rLKeJXW7veV7eb2e"",""logo_url"":""https://plaid-merchant-logos.plaid.com/kfc_546.png"",""name"":""KFC"",""phone_number"":null,""type"":""merchant"",""website"":""kfc.com""}]","{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
4mNGDeNEAECAaZZ8lonrsM4rgm8oz8hJjwmvj,4mNGDeNEAECAaZZ8lonrsM45QRrKe8sJz9eGe,,2025-03-29,,,,500,USD,,Madison Bicycle Shop,,,,,False,,place,,in store,,,,"{""confidence_level"":""LOW"",""detailed"":""TRANSPORTATION_BIKES_AND_SCOOTERS"",""primary"":""TRANSPORTATION"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_TRANSPORTATION.png,[],"{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
y1L5yQLP6PirdnnpoByGfpxAGPo8Koc47bg9b,dbv8BnvyRyUPJnnvRlaGHgkQWMAqL6hJKlwV3,,2025-03-20,,2025-03-19,,25,USD,,CREDIT CARD 3333 PAYMENT *//,,,,,False,,special,,other,,,,"{""confidence_level"":""HIGH"",""detailed"":""LOAN_PAYMENTS_CREDIT_CARD_PAYMENT"",""primary"":""LOAN_PAYMENTS"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_LOAN_PAYMENTS.png,[],"{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
Rnvo6Nv7l7TZxNNrMdzBtkq1xW7K9RuamWZQn,kB3kPK3VRVUn8xxeyMQ9fLa5RlRbyEuLnqBMl,,2025-03-20,,2025-03-19,,5.4,USD,,Uber 063015 SF**POOL**,Uber,eyg8o776k0QmNgVpAmaQj4WgzW9Qzo6O51gdd,https://plaid-merchant-logos.plaid.com/uber_1060.png,uber.com,False,,special,,online,,,,"{""confidence_level"":""VERY_HIGH"",""detailed"":""TRANSPORTATION_TAXIS_AND_RIDE_SHARES"",""primary"":""TRANSPORTATION"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_TRANSPORTATION.png,"[{""confidence_level"":""VERY_HIGH"",""entity_id"":""eyg8o776k0QmNgVpAmaQj4WgzW9Qzo6O51gdd"",""logo_url"":""https://plaid-merchant-logos.plaid.com/uber_1060.png"",""name"":""Uber"",""phone_number"":null,""type"":""merchant"",""website"":""uber.com""}]","{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
9XQKDLQbobTZLggqBAyktPmgxAqQkqf4XwK8K,NXvg6xv4L4TRrxxoqzleSyGjeZNn3LsydovR3,,2025-03-19,,,,5850,USD,,ACH Electronic CreditGUSTO PAY 123456,,,,,False,,special,,online,,,,"{""confidence_level"":""HIGH"",""detailed"":""TRANSFER_OUT_ACCOUNT_TRANSFER"",""primary"":""TRANSFER_OUT"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_TRANSFER_OUT.png,[],"{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":""ACH"",""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
gqKkdyKRDRF8ZAAwJNPBfZBkvVeDmetEvQyba,aDv9KWvnRnsD8WW57d3QfN3M75GPzvfZwoqyW,,2025-03-19,,,,1000,USD,,CD DEPOSIT .INITIAL.,,,,,False,,special,,other,,,,"{""confidence_level"":""LOW"",""detailed"":""TRANSFER_OUT_ACCOUNT_TRANSFER"",""primary"":""TRANSFER_OUT"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_TRANSFER_OUT.png,[],"{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
jzBPNqBDRDSo8eebX7pGIwkgVyz1WzU6r8QMJ,4mNGDeNEAECAaZZ8lonrsM45QRrKe8sJz9eGe,,2025-03-18,,2025-03-17,,78.5,USD,,Touchstone Climbing,,,,,False,,place,,in store,,,,"{""confidence_level"":""LOW"",""detailed"":""PERSONAL_CARE_GYMS_AND_FITNESS_CENTERS"",""primary"":""PERSONAL_CARE"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_PERSONAL_CARE.png,[],"{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
6Djd5ZjAkAs1x668KAkeUzRJGAe1Vgc8VpzRN,kB3kPK3VRVUn8xxeyMQ9fLa5RlRbyEuLnqBMl,,2025-03-18,,2025-03-18,,-500,USD,,United Airlines,United Airlines,NKDjqyAdQQzpyeD8qpLnX0D6yvLe2KYKYYzQ4,https://plaid-merchant-logos.plaid.com/united_airlines_1065.png,united.com,False,,special,,in store,,,,"{""confidence_level"":""VERY_HIGH"",""detailed"":""TRAVEL_FLIGHTS"",""primary"":""TRAVEL"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_TRAVEL.png,"[{""confidence_level"":""VERY_HIGH"",""entity_id"":""NKDjqyAdQQzpyeD8qpLnX0D6yvLe2KYKYYzQ4"",""logo_url"":""https://plaid-merchant-logos.plaid.com/united_airlines_1065.png"",""name"":""United Airlines"",""phone_number"":null,""type"":""merchant"",""website"":""united.com""}]","{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
XJvB6ZvL3LH3rZZm174jsAXlbNwRDZhbwNDRG,kB3kPK3VRVUn8xxeyMQ9fLa5RlRbyEuLnqBMl,,2025-03-17,,2025-03-17,,12,USD,,McDonald's,McDonald's,vzWXDWBjB06j5BJoD3Jo84OJZg7JJzmqOZA22,https://plaid-merchant-logos.plaid.com/mcdonalds_619.png,mcdonalds.com,False,,place,,in store,,,,"{""confidence_level"":""VERY_HIGH"",""detailed"":""FOOD_AND_DRINK_FAST_FOOD"",""primary"":""FOOD_AND_DRINK"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_FOOD_AND_DRINK.png,"[{""confidence_level"":""VERY_HIGH"",""entity_id"":""vzWXDWBjB06j5BJoD3Jo84OJZg7JJzmqOZA22"",""logo_url"":""https://plaid-merchant-logos.plaid.com/mcdonalds_619.png"",""name"":""McDonald's"",""phone_number"":null,""type"":""merchant"",""website"":""mcdonalds.com""}]","{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":""3322""}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
DXAV6mAlElTAjeePQbmDs1PpEBlk4Gu3KBZ8k,kB3kPK3VRVUn8xxeyMQ9fLa5RlRbyEuLnqBMl,,2025-03-17,,2025-03-17,,4.33,USD,,Starbucks,Starbucks,NZAJQ5wYdo1W1p39X5q5gpb15OMe39pj4pJBb,https://plaid-merchant-logos.plaid.com/starbucks_956.png,starbucks.com,False,,place,,in store,,,,"{""confidence_level"":""VERY_HIGH"",""detailed"":""FOOD_AND_DRINK_COFFEE"",""primary"":""FOOD_AND_DRINK"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_FOOD_AND_DRINK.png,"[{""confidence_level"":""VERY_HIGH"",""entity_id"":""NZAJQ5wYdo1W1p39X5q5gpb15OMe39pj4pJBb"",""logo_url"":""https://plaid-merchant-logos.plaid.com/starbucks_956.png"",""name"":""Starbucks"",""phone_number"":null,""type"":""merchant"",""website"":""starbucks.com""}]","{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
VJvr6evMzMHZbeenlPdLtzVAPbM5plc93XDJX,kB3kPK3VRVUn8xxeyMQ9fLa5RlRbyEuLnqBMl,,2025-03-16,,2025-03-15,,89.4,USD,,SparkFun,FUN,,,,False,,place,,in store,,,,"{""confidence_level"":""LOW"",""detailed"":""GENERAL_MERCHANDISE_GIFTS_AND_NOVELTIES"",""primary"":""GENERAL_MERCHANDISE"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_GENERAL_MERCHANDISE.png,"[{""confidence_level"":""LOW"",""entity_id"":null,""logo_url"":null,""name"":""FUN"",""phone_number"":null,""type"":""merchant"",""website"":null}]","{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
9XQKDLQbobTZLggqBAyktPmgxAqQkqf4XwKLa,dbv8BnvyRyUPJnnvRlaGHgkQWMAqL6hJKlwV3,,2025-03-15,,2025-03-15,,-4.22,USD,,INTRST PYMNT,,,,,False,,special,,other,,,,"{""confidence_level"":""LOW"",""detailed"":""TRANSFER_IN_OTHER_TRANSFER_IN"",""primary"":""TRANSFER_IN"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_TRANSFER_IN.png,[],"{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
7k7lmM7GgGUywgg8rA9lH7GbJ9eExecd7KwlR,4mNGDeNEAECAaZZ8lonrsM45QRrKe8sJz9eGe,,2025-03-05,,,,500,USD,,United Airlines,United Airlines,NKDjqyAdQQzpyeD8qpLnX0D6yvLe2KYKYYzQ4,https://plaid-merchant-logos.plaid.com/united_airlines_1065.png,united.com,False,,special,,in store,,,,"{""confidence_level"":""VERY_HIGH"",""detailed"":""TRAVEL_FLIGHTS"",""primary"":""TRAVEL"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_TRAVEL.png,"[{""confidence_level"":""VERY_HIGH"",""entity_id"":""NKDjqyAdQQzpyeD8qpLnX0D6yvLe2KYKYYzQ4"",""logo_url"":""https://plaid-merchant-logos.plaid.com/united_airlines_1065.png"",""name"":""United Airlines"",""phone_number"":null,""type"":""merchant"",""website"":""united.com""}]","{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
wZMJw7M464S3K11QeyEpsyJWM6ndkgTPBxQ6j,kB3kPK3VRVUn8xxeyMQ9fLa5RlRbyEuLnqBMl,,2025-03-03,,2025-03-02,,6.33,USD,,Uber 072515 SF**POOL**,Uber,eyg8o776k0QmNgVpAmaQj4WgzW9Qzo6O51gdd,https://plaid-merchant-logos.plaid.com/uber_1060.png,uber.com,False,,special,,online,,,,"{""confidence_level"":""VERY_HIGH"",""detailed"":""TRANSPORTATION_TAXIS_AND_RIDE_SHARES"",""primary"":""TRANSPORTATION"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_TRANSPORTATION.png,"[{""confidence_level"":""VERY_HIGH"",""entity_id"":""eyg8o776k0QmNgVpAmaQj4WgzW9Qzo6O51gdd"",""logo_url"":""https://plaid-merchant-logos.plaid.com/uber_1060.png"",""name"":""Uber"",""phone_number"":null,""type"":""merchant"",""website"":""uber.com""}]","{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
enl13kl9R9Tp4JJomPvrSKon4dWeXWCrolxdp,4mNGDeNEAECAaZZ8lonrsM45QRrKe8sJz9eGe,,2025-02-28,,,,500,USD,,Tectra Inc,,,,,False,,place,,in store,,,,"{""confidence_level"":""LOW"",""detailed"":""RENT_AND_UTILITIES_INTERNET_AND_CABLE"",""primary"":""RENT_AND_UTILITIES"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_RENT_AND_UTILITIES.png,[],"{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
MXvo63vanaTGm33pRrM7SqEZ1wmBamhLd8mlV,4mNGDeNEAECAaZZ8lonrsM45QRrKe8sJz9eGe,,2025-02-27,,,,2078.5,USD,,AUTOMATIC PAYMENT - THANK,,,,,False,,special,,online,,,,"{""confidence_level"":""LOW"",""detailed"":""LOAN_PAYMENTS_OTHER_PAYMENT"",""primary"":""LOAN_PAYMENTS"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_LOAN_PAYMENTS.png,[],"{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
ZRXe61XokoTGevvnqQ9zSKZkBRWQgWCedDxRD,4mNGDeNEAECAaZZ8lonrsM45QRrKe8sJz9eGe,,2025-02-27,,,,500,USD,,KFC,KFC,3LmdknrdwVy9vm0dqj417rLKeJXW7veV7eb2e,https://plaid-merchant-logos.plaid.com/kfc_546.png,kfc.com,False,,place,,in store,,,,"{""confidence_level"":""VERY_HIGH"",""detailed"":""FOOD_AND_DRINK_FAST_FOOD"",""primary"":""FOOD_AND_DRINK"",""version"":""v2""}",https://plaid-category-icons.plaid.com/PFC_FOOD_AND_DRINK.png,"[{""confidence_level"":""VERY_HIGH"",""entity_id"":""3LmdknrdwVy9vm0dqj417rLKeJXW7veV7eb2e"",""logo_url"":""https://plaid-merchant-logos.plaid.com/kfc_546.png"",""name"":""KFC"",""phone_number"":null,""type"":""merchant"",""website"":""kfc.com""}]","{""address"":null,""city"":null,""country"":null,""lat"":null,""lon"":null,""postal_code"":null,""region"":null,""store_number"":null}","{""by_order_of"":null,""payee"":null,""payer"":null,""payment_method"":null,""payment_processor"":null,""ppd_id"":null,""reason"":null,""reference_number"":null}"
